HOY;DOY;Month;Day;Hour;DataLoad
5445;227;8;15;21;260
5446;227;8;15;22;270
5447;227;8;15;23;240
5448;227;8;15;24;210
5449;228;8;16;1;160
5450;228;8;16;2;150
5451;228;8;16;3;130
5452;228;8;16;4;130
5453;228;8;16;5;130
5454;228;8;16;6;130
5455;228;8;16;7;180
5456;228;8;16;8;170
5457;228;8;16;9;200
5458;228;8;16;10;240
5459;228;8;16;11;220
5460;228;8;16;12;230
5461;228;8;16;13;230
5462;228;8;16;14;220
5463;228;8;16;15;210
5464;228;8;16;16;210
5465;228;8;16;17;190
5466;228;8;16;18;230
5467;228;8;16;19;250
5468;228;8;16;20;230
5469;228;8;16;21;260
5470;228;8;16;22;270
5471;228;8;16;23;240
5472;228;8;16;24;210
5473;229;8;17;1;160
5474;229;8;17;2;150
5475;229;8;17;3;130
5476;229;8;17;4;130
5477;229;8;17;5;130
5478;229;8;17;6;130
5479;229;8;17;7;180
5480;229;8;17;8;170
5481;229;8;17;9;200
5482;229;8;17;10;240
5483;229;8;17;11;220
5484;229;8;17;12;230
5485;229;8;17;13;230
5486;229;8;17;14;220
5487;229;8;17;15;210
5488;229;8;17;16;210
5489;229;8;17;17;190
5490;229;8;17;18;230
5491;229;8;17;19;250
5492;229;8;17;20;230
5493;229;8;17;21;260
5494;229;8;17;22;270
5495;229;8;17;23;240
5496;229;8;17;24;210
5497;230;8;18;1;160
5498;230;8;18;2;150
5499;230;8;18;3;130
5500;230;8;18;4;130
5501;230;8;18;5;130
5502;230;8;18;6;130
5503;230;8;18;7;180
5504;230;8;18;8;170
5505;230;8;18;9;200
5506;230;8;18;10;240
5507;230;8;18;11;220
5508;230;8;18;12;230
5509;230;8;18;13;230
5510;230;8;18;14;220
5511;230;8;18;15;210
5512;230;8;18;16;210
5513;230;8;18;17;190
5514;230;8;18;18;230
5515;230;8;18;19;250
5516;230;8;18;20;230
5517;230;8;18;21;260
5518;230;8;18;22;270
5519;230;8;18;23;240
5520;230;8;18;24;210
5521;231;8;19;1;160
5522;231;8;19;2;150
5523;231;8;19;3;130
5524;231;8;19;4;130
5525;231;8;19;5;130
5526;231;8;19;6;130
5527;231;8;19;7;180
5528;231;8;19;8;170
5529;231;8;19;9;200
5530;231;8;19;10;240
5531;231;8;19;11;220
5532;231;8;19;12;230
5533;231;8;19;13;230
5534;231;8;19;14;220
5535;231;8;19;15;210
5536;231;8;19;16;210
5537;231;8;19;17;190
5538;231;8;19;18;230
5539;231;8;19;19;250
5540;231;8;19;20;230
5541;231;8;19;21;260
5542;231;8;19;22;270
5543;231;8;19;23;240
5544;231;8;19;24;210
5545;232;8;20;1;160
5546;232;8;20;2;150
5547;232;8;20;3;130
5548;232;8;20;4;130
5549;232;8;20;5;130
5550;232;8;20;6;130
5551;232;8;20;7;180
5552;232;8;20;8;170
5553;232;8;20;9;200
5554;232;8;20;10;240
5555;232;8;20;11;220
5556;232;8;20;12;230
5557;232;8;20;13;230
5558;232;8;20;14;220
5559;232;8;20;15;210
5560;232;8;20;16;210
5561;232;8;20;17;190
5562;232;8;20;18;230
5563;232;8;20;19;250
5564;232;8;20;20;230
5565;232;8;20;21;260
5566;232;8;20;22;270
5567;232;8;20;23;240
5568;232;8;20;24;210
5569;233;8;21;1;160
5570;233;8;21;2;150
5571;233;8;21;3;130
5572;233;8;21;4;130
5573;233;8;21;5;130
5574;233;8;21;6;130
5575;233;8;21;7;180
5576;233;8;21;8;170
5577;233;8;21;9;200
5578;233;8;21;10;240
5579;233;8;21;11;220
5580;233;8;21;12;230
5581;233;8;21;13;230
5582;233;8;21;14;220
5583;233;8;21;15;210
5584;233;8;21;16;210
5585;233;8;21;17;190
5586;233;8;21;18;230
5587;233;8;21;19;250
5588;233;8;21;20;230
5589;233;8;21;21;260
5590;233;8;21;22;270
5591;233;8;21;23;240
5592;233;8;21;24;210
5593;234;8;22;1;160
5594;234;8;22;2;150
5595;234;8;22;3;130
5596;234;8;22;4;130
5597;234;8;22;5;130
5598;234;8;22;6;130
5599;234;8;22;7;180
5600;234;8;22;8;170
5601;234;8;22;9;200
5602;234;8;22;10;240
5603;234;8;22;11;220
5604;234;8;22;12;230
5605;234;8;22;13;230
5606;234;8;22;14;220
5607;234;8;22;15;210
5608;234;8;22;16;210
5609;234;8;22;17;190
5610;234;8;22;18;230
5611;234;8;22;19;250
5612;234;8;22;20;230
5613;234;8;22;21;260
5614;234;8;22;22;270
5615;234;8;22;23;240
5616;234;8;22;24;210
5617;235;8;23;1;160
5618;235;8;23;2;150
5619;235;8;23;3;130
5620;235;8;23;4;130
5621;235;8;23;5;130
5622;235;8;23;6;130
5623;235;8;23;7;180
5624;235;8;23;8;170
5625;235;8;23;9;200
5626;235;8;23;10;240
5627;235;8;23;11;220
5628;235;8;23;12;230
5629;235;8;23;13;230
5630;235;8;23;14;220
5631;235;8;23;15;210
5632;235;8;23;16;210
5633;235;8;23;17;190
5634;235;8;23;18;230
5635;235;8;23;19;250
5636;235;8;23;20;230
5637;235;8;23;21;260
5638;235;8;23;22;270
5639;235;8;23;23;240
5640;235;8;23;24;210
5641;236;8;24;1;160
5642;236;8;24;2;150
5643;236;8;24;3;130
5644;236;8;24;4;130
5645;236;8;24;5;130
5646;236;8;24;6;130
5647;236;8;24;7;180
5648;236;8;24;8;170
5649;236;8;24;9;200
5650;236;8;24;10;240
5651;236;8;24;11;220
5652;236;8;24;12;230
5653;236;8;24;13;230
5654;236;8;24;14;220
5655;236;8;24;15;210
5656;236;8;24;16;210
5657;236;8;24;17;190
5658;236;8;24;18;230
5659;236;8;24;19;250
5660;236;8;24;20;230
5661;236;8;24;21;260
5662;236;8;24;22;270
5663;236;8;24;23;240
5664;236;8;24;24;210
5665;237;8;25;1;160
5666;237;8;25;2;150
5667;237;8;25;3;130
5668;237;8;25;4;130
5669;237;8;25;5;130
5670;237;8;25;6;130
5671;237;8;25;7;180
5672;237;8;25;8;170
5673;237;8;25;9;200
5674;237;8;25;10;240
5675;237;8;25;11;220
5676;237;8;25;12;230
5677;237;8;25;13;230
5678;237;8;25;14;220
5679;237;8;25;15;210
5680;237;8;25;16;210
5681;237;8;25;17;190
5682;237;8;25;18;230
5683;237;8;25;19;250
5684;237;8;25;20;230
5685;237;8;25;21;260
5686;237;8;25;22;270
5687;237;8;25;23;240
5688;237;8;25;24;210
5689;238;8;26;1;160
5690;238;8;26;2;150
5691;238;8;26;3;130
5692;238;8;26;4;130
5693;238;8;26;5;130
5694;238;8;26;6;130
5695;238;8;26;7;180
5696;238;8;26;8;170
5697;238;8;26;9;200
5698;238;8;26;10;240
5699;238;8;26;11;220
5700;238;8;26;12;230
5701;238;8;26;13;230
5702;238;8;26;14;220
5703;238;8;26;15;210
5704;238;8;26;16;210
5705;238;8;26;17;190
5706;238;8;26;18;230
5707;238;8;26;19;250
5708;238;8;26;20;230
5709;238;8;26;21;260
5710;238;8;26;22;270
5711;238;8;26;23;240
5712;238;8;26;24;210
5713;239;8;27;1;160
5714;239;8;27;2;150
5715;239;8;27;3;130
5716;239;8;27;4;130
5717;239;8;27;5;130
5718;239;8;27;6;130
5719;239;8;27;7;180
5720;239;8;27;8;170
5721;239;8;27;9;200
5722;239;8;27;10;240
5723;239;8;27;11;220
5724;239;8;27;12;230
5725;239;8;27;13;230
5726;239;8;27;14;220
5727;239;8;27;15;210
5728;239;8;27;16;210
5729;239;8;27;17;190
5730;239;8;27;18;230
5731;239;8;27;19;250
5732;239;8;27;20;230
5733;239;8;27;21;260
5734;239;8;27;22;270
5735;239;8;27;23;240
5736;239;8;27;24;210
5737;240;8;28;1;160
5738;240;8;28;2;150
5739;240;8;28;3;130
5740;240;8;28;4;130
5741;240;8;28;5;130
5742;240;8;28;6;130
5743;240;8;28;7;180
5744;240;8;28;8;170
5745;240;8;28;9;200
5746;240;8;28;10;240
5747;240;8;28;11;220
5748;240;8;28;12;230
5749;240;8;28;13;230
5750;240;8;28;14;220
5751;240;8;28;15;210
5752;240;8;28;16;210
5753;240;8;28;17;190
5754;240;8;28;18;230
5755;240;8;28;19;250
5756;240;8;28;20;230
5757;240;8;28;21;260
5758;240;8;28;22;270
5759;240;8;28;23;240
5760;240;8;28;24;210
5761;241;8;29;1;160
5762;241;8;29;2;150
5763;241;8;29;3;130
5764;241;8;29;4;130
5765;241;8;29;5;130
5766;241;8;29;6;130
5767;241;8;29;7;180
5768;241;8;29;8;170
5769;241;8;29;9;200
5770;241;8;29;10;240
5771;241;8;29;11;220
5772;241;8;29;12;230
5773;241;8;29;13;230
5774;241;8;29;14;220
5775;241;8;29;15;210
5776;241;8;29;16;210
5777;241;8;29;17;190
5778;241;8;29;18;230
5779;241;8;29;19;250
5780;241;8;29;20;230
5781;241;8;29;21;260
5782;241;8;29;22;270
5783;241;8;29;23;240
5784;241;8;29;24;210
5785;242;8;30;1;160
5786;242;8;30;2;150
5787;242;8;30;3;130
5788;242;8;30;4;130
5789;242;8;30;5;130
5790;242;8;30;6;130
5791;242;8;30;7;180
5792;242;8;30;8;170
5793;242;8;30;9;200
5794;242;8;30;10;240
5795;242;8;30;11;220
5796;242;8;30;12;230
5797;242;8;30;13;230
5798;242;8;30;14;220
5799;242;8;30;15;210
5800;242;8;30;16;210
5801;242;8;30;17;190
5802;242;8;30;18;230
5803;242;8;30;19;250
5804;242;8;30;20;230
5805;242;8;30;21;260
5806;242;8;30;22;270
5807;242;8;30;23;240
5808;242;8;30;24;210
5809;243;8;31;1;160
5810;243;8;31;2;150
5811;243;8;31;3;130
5812;243;8;31;4;130
5813;243;8;31;5;130
5814;243;8;31;6;130
5815;243;8;31;7;180
5816;243;8;31;8;170
5817;243;8;31;9;200
5818;243;8;31;10;240
5819;243;8;31;11;220
5820;243;8;31;12;230
5821;243;8;31;13;230
5822;243;8;31;14;220
5823;243;8;31;15;210
5824;243;8;31;16;210
5825;243;8;31;17;190
5826;243;8;31;18;230
5827;243;8;31;19;250
5828;243;8;31;20;230
5829;243;8;31;21;260
5830;243;8;31;22;270
5831;243;8;31;23;240
5832;243;8;31;24;210
5833;244;9;1;1;460
5834;244;9;1;2;440
5835;244;9;1;3;440
5836;244;9;1;4;450
5837;244;9;1;5;450
5838;244;9;1;6;450
5839;244;9;1;7;460
5840;244;9;1;8;480
5841;244;9;1;9;540
5842;244;9;1;10;580
5843;244;9;1;11;590
5844;244;9;1;12;580
5845;244;9;1;13;550
5846;244;9;1;14;560
5847;244;9;1;15;540
5848;244;9;1;16;500
5849;244;9;1;17;500
5850;244;9;1;18;500
5851;244;9;1;19;500
5852;244;9;1;20;550
5853;244;9;1;21;570
5854;244;9;1;22;510
5855;244;9;1;23;490
5856;244;9;1;24;430
5857;245;9;2;1;460
5858;245;9;2;2;440
5859;245;9;2;3;440
5860;245;9;2;4;450
5861;245;9;2;5;450
5862;245;9;2;6;450
5863;245;9;2;7;460
5864;245;9;2;8;480
5865;245;9;2;9;540
5866;245;9;2;10;580
5867;245;9;2;11;590
5868;245;9;2;12;580
5869;245;9;2;13;550
5870;245;9;2;14;560
5871;245;9;2;15;540
5872;245;9;2;16;500
5873;245;9;2;17;500
5874;245;9;2;18;500
5875;245;9;2;19;500
5876;245;9;2;20;550
5877;245;9;2;21;570
5878;245;9;2;22;510
5879;245;9;2;23;490
5880;245;9;2;24;430
5881;246;9;3;1;460
5882;246;9;3;2;440
5883;246;9;3;3;440
5884;246;9;3;4;450
5885;246;9;3;5;450
5886;246;9;3;6;450
5887;246;9;3;7;460
5888;246;9;3;8;480
5889;246;9;3;9;540
5890;246;9;3;10;580
5891;246;9;3;11;590
5892;246;9;3;12;580
5893;246;9;3;13;550
5894;246;9;3;14;560
5895;246;9;3;15;540
5896;246;9;3;16;500
5897;246;9;3;17;500
5898;246;9;3;18;500
5899;246;9;3;19;500
5900;246;9;3;20;550
5901;246;9;3;21;570
5902;246;9;3;22;510
5903;246;9;3;23;490
5904;246;9;3;24;430
5905;247;9;4;1;460
5906;247;9;4;2;440
5907;247;9;4;3;440
5908;247;9;4;4;450
5909;247;9;4;5;450
5910;247;9;4;6;450
5911;247;9;4;7;460
5912;247;9;4;8;480
5913;247;9;4;9;540
5914;247;9;4;10;580
5915;247;9;4;11;590
5916;247;9;4;12;580
5917;247;9;4;13;550
5918;247;9;4;14;560
5919;247;9;4;15;540
5920;247;9;4;16;500
5921;247;9;4;17;500
5922;247;9;4;18;500
5923;247;9;4;19;500
5924;247;9;4;20;550
5925;247;9;4;21;570
5926;247;9;4;22;510
5927;247;9;4;23;490
5928;247;9;4;24;430
5929;248;9;5;1;460
5930;248;9;5;2;440
5931;248;9;5;3;440
5932;248;9;5;4;450
5933;248;9;5;5;450
5934;248;9;5;6;450
5935;248;9;5;7;460
5936;248;9;5;8;480
5937;248;9;5;9;540
5938;248;9;5;10;580
5939;248;9;5;11;590
5940;248;9;5;12;580
5941;248;9;5;13;550
5942;248;9;5;14;560
5943;248;9;5;15;540
5944;248;9;5;16;500
5945;248;9;5;17;500
5946;248;9;5;18;500
5947;248;9;5;19;500
5948;248;9;5;20;550
5949;248;9;5;21;570
5950;248;9;5;22;510
5951;248;9;5;23;490
5952;248;9;5;24;430
5953;249;9;6;1;460
5954;249;9;6;2;440
5955;249;9;6;3;440
5956;249;9;6;4;450
5957;249;9;6;5;450
5958;249;9;6;6;450
5959;249;9;6;7;460
5960;249;9;6;8;480
5961;249;9;6;9;540
5962;249;9;6;10;580
5963;249;9;6;11;590
5964;249;9;6;12;580
5965;249;9;6;13;550
5966;249;9;6;14;560
5967;249;9;6;15;540
5968;249;9;6;16;500
5969;249;9;6;17;500
5970;249;9;6;18;500
5971;249;9;6;19;500
5972;249;9;6;20;550
5973;249;9;6;21;570
5974;249;9;6;22;510
5975;249;9;6;23;490
5976;249;9;6;24;430
5977;250;9;7;1;460
5978;250;9;7;2;440
5979;250;9;7;3;440
5980;250;9;7;4;450
5981;250;9;7;5;450
5982;250;9;7;6;450
5983;250;9;7;7;460
5984;250;9;7;8;480
5985;250;9;7;9;540
5986;250;9;7;10;580
5987;250;9;7;11;590
5988;250;9;7;12;580
5989;250;9;7;13;550
5990;250;9;7;14;560
5991;250;9;7;15;540
5992;250;9;7;16;500
5993;250;9;7;17;500
5994;250;9;7;18;500
5995;250;9;7;19;500
5996;250;9;7;20;550
5997;250;9;7;21;570
5998;250;9;7;22;510
5999;250;9;7;23;490
6000;250;9;7;24;430
6001;251;9;8;1;460
6002;251;9;8;2;440
6003;251;9;8;3;440
6004;251;9;8;4;450
6005;251;9;8;5;450
6006;251;9;8;6;450
6007;251;9;8;7;460
6008;251;9;8;8;480
6009;251;9;8;9;540
6010;251;9;8;10;580
6011;251;9;8;11;590
6012;251;9;8;12;580
6013;251;9;8;13;550
6014;251;9;8;14;560
6015;251;9;8;15;540
6016;251;9;8;16;500
6017;251;9;8;17;500
6018;251;9;8;18;500
6019;251;9;8;19;500
6020;251;9;8;20;550
6021;251;9;8;21;570
6022;251;9;8;22;510
6023;251;9;8;23;490
6024;251;9;8;24;430
6025;252;9;9;1;460
6026;252;9;9;2;440
6027;252;9;9;3;440
6028;252;9;9;4;450
6029;252;9;9;5;450
6030;252;9;9;6;450
6031;252;9;9;7;460
6032;252;9;9;8;480
6033;252;9;9;9;540
6034;252;9;9;10;580
6035;252;9;9;11;590
6036;252;9;9;12;580
6037;252;9;9;13;550
6038;252;9;9;14;560
6039;252;9;9;15;540
6040;252;9;9;16;500
6041;252;9;9;17;500
6042;252;9;9;18;500
6043;252;9;9;19;500
6044;252;9;9;20;550
6045;252;9;9;21;570
6046;252;9;9;22;510
6047;252;9;9;23;490
6048;252;9;9;24;430
6049;253;9;10;1;460
6050;253;9;10;2;440
6051;253;9;10;3;440
6052;253;9;10;4;450
6053;253;9;10;5;450
6054;253;9;10;6;450
6055;253;9;10;7;460
6056;253;9;10;8;480
6057;253;9;10;9;540
6058;253;9;10;10;580
6059;253;9;10;11;590
6060;253;9;10;12;580
6061;253;9;10;13;550
6062;253;9;10;14;560
6063;253;9;10;15;540
6064;253;9;10;16;500
6065;253;9;10;17;500
6066;253;9;10;18;500
6067;253;9;10;19;500
6068;253;9;10;20;550
6069;253;9;10;21;570
6070;253;9;10;22;510
6071;253;9;10;23;490
6072;253;9;10;24;430
6073;254;9;11;1;460
6074;254;9;11;2;440
6075;254;9;11;3;440
6076;254;9;11;4;450
6077;254;9;11;5;450
6078;254;9;11;6;450
6079;254;9;11;7;460
6080;254;9;11;8;480
6081;254;9;11;9;540
6082;254;9;11;10;580
6083;254;9;11;11;590
6084;254;9;11;12;580
6085;254;9;11;13;550
6086;254;9;11;14;560
6087;254;9;11;15;540
6088;254;9;11;16;500
6089;254;9;11;17;500
6090;254;9;11;18;500
6091;254;9;11;19;500
6092;254;9;11;20;550
6093;254;9;11;21;570
6094;254;9;11;22;510
6095;254;9;11;23;490
6096;254;9;11;24;430
6097;255;9;12;1;460
6098;255;9;12;2;440
6099;255;9;12;3;440
6100;255;9;12;4;450
6101;255;9;12;5;450
6102;255;9;12;6;450
6103;255;9;12;7;460
6104;255;9;12;8;480
6105;255;9;12;9;540
6106;255;9;12;10;580
6107;255;9;12;11;590
6108;255;9;12;12;580
6109;255;9;12;13;550
6110;255;9;12;14;560
6111;255;9;12;15;540
6112;255;9;12;16;500
6113;255;9;12;17;500
6114;255;9;12;18;500
6115;255;9;12;19;500
6116;255;9;12;20;550
6117;255;9;12;21;570
6118;255;9;12;22;510
6119;255;9;12;23;490
6120;255;9;12;24;430
6121;256;9;13;1;460
6122;256;9;13;2;440
6123;256;9;13;3;440
6124;256;9;13;4;450
6125;256;9;13;5;450
6126;256;9;13;6;450
6127;256;9;13;7;460
6128;256;9;13;8;480
6129;256;9;13;9;540
6130;256;9;13;10;580
6131;256;9;13;11;590
6132;256;9;13;12;580
6133;256;9;13;13;550
6134;256;9;13;14;560
6135;256;9;13;15;540
6136;256;9;13;16;500
6137;256;9;13;17;500
6138;256;9;13;18;500
6139;256;9;13;19;500
6140;256;9;13;20;550
6141;256;9;13;21;570
6142;256;9;13;22;510
6143;256;9;13;23;490
6144;256;9;13;24;430
6145;257;9;14;1;460
6146;257;9;14;2;440
6147;257;9;14;3;440
6148;257;9;14;4;450
6149;257;9;14;5;450
6150;257;9;14;6;450
6151;257;9;14;7;460
6152;257;9;14;8;480
6153;257;9;14;9;540
6154;257;9;14;10;580
6155;257;9;14;11;590
6156;257;9;14;12;580
6157;257;9;14;13;550
6158;257;9;14;14;560
6159;257;9;14;15;540
6160;257;9;14;16;500
6161;257;9;14;17;500
6162;257;9;14;18;500
6163;257;9;14;19;500
6164;257;9;14;20;550
6165;257;9;14;21;570
6166;257;9;14;22;510
6167;257;9;14;23;490
6168;257;9;14;24;430
6169;258;9;15;1;460
6170;258;9;15;2;440
6171;258;9;15;3;440
6172;258;9;15;4;450
6173;258;9;15;5;450
6174;258;9;15;6;450
6175;258;9;15;7;460
6176;258;9;15;8;480
6177;258;9;15;9;540
6178;258;9;15;10;580
6179;258;9;15;11;590
6180;258;9;15;12;580
6181;258;9;15;13;550
6182;258;9;15;14;560
6183;258;9;15;15;540
6184;258;9;15;16;500
6185;258;9;15;17;500
6186;258;9;15;18;500
6187;258;9;15;19;500
6188;258;9;15;20;550
6189;258;9;15;21;570
6190;258;9;15;22;510
6191;258;9;15;23;490
6192;258;9;15;24;430
6193;259;9;16;1;460
6194;259;9;16;2;440
6195;259;9;16;3;440
6196;259;9;16;4;450
6197;259;9;16;5;450
6198;259;9;16;6;450
6199;259;9;16;7;460
6200;259;9;16;8;480
6201;259;9;16;9;540
6202;259;9;16;10;580
6203;259;9;16;11;590
6204;259;9;16;12;580
6205;259;9;16;13;550
6206;259;9;16;14;560
6207;259;9;16;15;540
6208;259;9;16;16;500
6209;259;9;16;17;500
6210;259;9;16;18;500
6211;259;9;16;19;500
6212;259;9;16;20;550
6213;259;9;16;21;570
6214;259;9;16;22;510
6215;259;9;16;23;490
6216;259;9;16;24;430
6217;260;9;17;1;460
6218;260;9;17;2;440
6219;260;9;17;3;440
6220;260;9;17;4;450
6221;260;9;17;5;450
6222;260;9;17;6;450
6223;260;9;17;7;460
6224;260;9;17;8;480
6225;260;9;17;9;540
6226;260;9;17;10;580
6227;260;9;17;11;590
6228;260;9;17;12;580
6229;260;9;17;13;550
6230;260;9;17;14;560
6231;260;9;17;15;540
6232;260;9;17;16;500
6233;260;9;17;17;500
6234;260;9;17;18;500
6235;260;9;17;19;500
6236;260;9;17;20;550
6237;260;9;17;21;570
6238;260;9;17;22;510
6239;260;9;17;23;490
6240;260;9;17;24;430
6241;261;9;18;1;460
6242;261;9;18;2;440
6243;261;9;18;3;440
6244;261;9;18;4;450
6245;261;9;18;5;450
6246;261;9;18;6;450
6247;261;9;18;7;460
6248;261;9;18;8;480
6249;261;9;18;9;540
6250;261;9;18;10;580
6251;261;9;18;11;590
6252;261;9;18;12;580
6253;261;9;18;13;550
6254;261;9;18;14;560
6255;261;9;18;15;540
6256;261;9;18;16;500
6257;261;9;18;17;500
6258;261;9;18;18;500
6259;261;9;18;19;500
6260;261;9;18;20;550
6261;261;9;18;21;570
6262;261;9;18;22;510
6263;261;9;18;23;490
6264;261;9;18;24;430
6265;262;9;19;1;460
6266;262;9;19;2;440
6267;262;9;19;3;440
6268;262;9;19;4;450
6269;262;9;19;5;450
6270;262;9;19;6;450
6271;262;9;19;7;460
6272;262;9;19;8;480
6273;262;9;19;9;540
6274;262;9;19;10;580
6275;262;9;19;11;590
6276;262;9;19;12;580
6277;262;9;19;13;550
6278;262;9;19;14;560
6279;262;9;19;15;540
6280;262;9;19;16;500
6281;262;9;19;17;500
6282;262;9;19;18;500
6283;262;9;19;19;500
6284;262;9;19;20;550
6285;262;9;19;21;570
6286;262;9;19;22;510
6287;262;9;19;23;490
6288;262;9;19;24;430
6289;263;9;20;1;460
6290;263;9;20;2;440
6291;263;9;20;3;440
6292;263;9;20;4;450
6293;263;9;20;5;450
6294;263;9;20;6;450
6295;263;9;20;7;460
6296;263;9;20;8;480
6297;263;9;20;9;540
6298;263;9;20;10;580
6299;263;9;20;11;590
6300;263;9;20;12;580
6301;263;9;20;13;550
6302;263;9;20;14;560
6303;263;9;20;15;540
6304;263;9;20;16;500
6305;263;9;20;17;500
6306;263;9;20;18;500
6307;263;9;20;19;500
6308;263;9;20;20;550
6309;263;9;20;21;570
6310;263;9;20;22;510
6311;263;9;20;23;490
6312;263;9;20;24;430
6313;264;9;21;1;460
6314;264;9;21;2;440
6315;264;9;21;3;440
6316;264;9;21;4;450
6317;264;9;21;5;450
6318;264;9;21;6;450
6319;264;9;21;7;460
6320;264;9;21;8;480
6321;264;9;21;9;540
6322;264;9;21;10;580
6323;264;9;21;11;590
6324;264;9;21;12;580
6325;264;9;21;13;550
6326;264;9;21;14;560
6327;264;9;21;15;540
6328;264;9;21;16;500
6329;264;9;21;17;500
6330;264;9;21;18;500
6331;264;9;21;19;500
6332;264;9;21;20;550
6333;264;9;21;21;570
6334;264;9;21;22;510
6335;264;9;21;23;490
6336;264;9;21;24;430
6337;265;9;22;1;460
6338;265;9;22;2;440
6339;265;9;22;3;440
6340;265;9;22;4;450
6341;265;9;22;5;450
6342;265;9;22;6;450
6343;265;9;22;7;460
6344;265;9;22;8;480
6345;265;9;22;9;540
6346;265;9;22;10;580
6347;265;9;22;11;590
6348;265;9;22;12;580
6349;265;9;22;13;550
6350;265;9;22;14;560
6351;265;9;22;15;540
6352;265;9;22;16;500
6353;265;9;22;17;500
6354;265;9;22;18;500
6355;265;9;22;19;500
6356;265;9;22;20;550
6357;265;9;22;21;570
6358;265;9;22;22;510
6359;265;9;22;23;490
6360;265;9;22;24;430
6361;266;9;23;1;460
6362;266;9;23;2;440
6363;266;9;23;3;440
6364;266;9;23;4;450
6365;266;9;23;5;450
6366;266;9;23;6;450
6367;266;9;23;7;460
6368;266;9;23;8;480
6369;266;9;23;9;540
6370;266;9;23;10;580
6371;266;9;23;11;590
6372;266;9;23;12;580
6373;266;9;23;13;550
6374;266;9;23;14;560
6375;266;9;23;15;540
6376;266;9;23;16;500
6377;266;9;23;17;500
6378;266;9;23;18;500
6379;266;9;23;19;500
6380;266;9;23;20;550
6381;266;9;23;21;570
6382;266;9;23;22;510
6383;266;9;23;23;490
6384;266;9;23;24;430
6385;267;9;24;1;460
6386;267;9;24;2;440
6387;267;9;24;3;440
6388;267;9;24;4;450
6389;267;9;24;5;450
6390;267;9;24;6;450
6391;267;9;24;7;460
6392;267;9;24;8;480
6393;267;9;24;9;540
6394;267;9;24;10;580
6395;267;9;24;11;590
6396;267;9;24;12;580
6397;267;9;24;13;550
6398;267;9;24;14;560
6399;267;9;24;15;540
6400;267;9;24;16;500
6401;267;9;24;17;500
6402;267;9;24;18;500
6403;267;9;24;19;500
6404;267;9;24;20;550
6405;267;9;24;21;570
6406;267;9;24;22;510
6407;267;9;24;23;490
6408;267;9;24;24;430
6409;268;9;25;1;460
6410;268;9;25;2;440
6411;268;9;25;3;440
6412;268;9;25;4;450
6413;268;9;25;5;450
6414;268;9;25;6;450
6415;268;9;25;7;460
6416;268;9;25;8;480
6417;268;9;25;9;540
6418;268;9;25;10;580
6419;268;9;25;11;590
6420;268;9;25;12;580
6421;268;9;25;13;550
6422;268;9;25;14;560
6423;268;9;25;15;540
6424;268;9;25;16;500
6425;268;9;25;17;500
6426;268;9;25;18;500
6427;268;9;25;19;500
6428;268;9;25;20;550
6429;268;9;25;21;570
6430;268;9;25;22;510
6431;268;9;25;23;490
6432;268;9;25;24;430
6433;269;9;26;1;460
6434;269;9;26;2;440
6435;269;9;26;3;440
6436;269;9;26;4;450
6437;269;9;26;5;450
6438;269;9;26;6;450
6439;269;9;26;7;460
6440;269;9;26;8;480
6441;269;9;26;9;540
6442;269;9;26;10;580
6443;269;9;26;11;590
6444;269;9;26;12;580
6445;269;9;26;13;550
6446;269;9;26;14;560
6447;269;9;26;15;540
6448;269;9;26;16;500
6449;269;9;26;17;500
6450;269;9;26;18;500
6451;269;9;26;19;500
6452;269;9;26;20;550
6453;269;9;26;21;570
6454;269;9;26;22;510
6455;269;9;26;23;490
6456;269;9;26;24;430
6457;270;9;27;1;460
6458;270;9;27;2;440
6459;270;9;27;3;440
6460;270;9;27;4;450
6461;270;9;27;5;450
6462;270;9;27;6;450
6463;270;9;27;7;460
6464;270;9;27;8;480
6465;270;9;27;9;540
6466;270;9;27;10;580
6467;270;9;27;11;590
6468;270;9;27;12;580
6469;270;9;27;13;550
6470;270;9;27;14;560
6471;270;9;27;15;540
6472;270;9;27;16;500
6473;270;9;27;17;500
6474;270;9;27;18;500
6475;270;9;27;19;500
6476;270;9;27;20;550
6477;270;9;27;21;570
6478;270;9;27;22;510
6479;270;9;27;23;490
6480;270;9;27;24;430
6481;271;9;28;1;460
6482;271;9;28;2;440
6483;271;9;28;3;440
6484;271;9;28;4;450
6485;271;9;28;5;450
6486;271;9;28;6;450
6487;271;9;28;7;460
6488;271;9;28;8;480
6489;271;9;28;9;540
6490;271;9;28;10;580
6491;271;9;28;11;590
6492;271;9;28;12;580
6493;271;9;28;13;550
6494;271;9;28;14;560
6495;271;9;28;15;540
6496;271;9;28;16;500
6497;271;9;28;17;500
6498;271;9;28;18;500
6499;271;9;28;19;500
6500;271;9;28;20;550
6501;271;9;28;21;570
6502;271;9;28;22;510
6503;271;9;28;23;490
6504;271;9;28;24;430
6505;272;9;29;1;460
6506;272;9;29;2;440
6507;272;9;29;3;440
6508;272;9;29;4;450
6509;272;9;29;5;450
6510;272;9;29;6;450
6511;272;9;29;7;460
6512;272;9;29;8;480
6513;272;9;29;9;540
6514;272;9;29;10;580
6515;272;9;29;11;590
6516;272;9;29;12;580
6517;272;9;29;13;550
6518;272;9;29;14;560
6519;272;9;29;15;540
