HOY,DOY,Month,Day,Hour,Tambient
932,39,2,8,20,-31.045
933,39,2,8,21,-30.973
934,39,2,8,22,-30.559
935,39,2,8,23,-30.127
936,39,2,8,24,-30.092
937,40,2,9,1,-30.042
938,40,2,9,2,-30.047
939,40,2,9,3,-29.460
940,40,2,9,4,-28.444
941,40,2,9,5,-28.069
942,40,2,9,6,-28.851
943,40,2,9,7,-30.063
944,40,2,9,8,-31.267
945,40,2,9,9,-32.088
946,40,2,9,10,-32.543
947,40,2,9,11,-32.722
948,40,2,9,12,-32.942
949,40,2,9,13,-32.566
950,40,2,9,14,-32.767
951,40,2,9,15,-33.023
952,40,2,9,16,-33.331
953,40,2,9,17,-33.510
954,40,2,9,18,-33.563
955,40,2,9,19,-33.437
956,40,2,9,20,-33.234
957,40,2,9,21,-33.019
958,40,2,9,22,-32.996
959,40,2,9,23,-33.124
960,40,2,9,24,-33.430
961,41,2,10,1,-33.700
962,41,2,10,2,-33.713
963,41,2,10,3,-33.343
964,41,2,10,4,-32.615
965,41,2,10,5,-32.514
966,41,2,10,6,-33.461
967,41,2,10,7,-35.058
968,41,2,10,8,-36.292
969,41,2,10,9,-36.878
970,41,2,10,10,-37.069
971,41,2,10,11,-36.999
972,41,2,10,12,-36.486
973,41,2,10,13,-36.461
974,41,2,10,14,-37.073
975,41,2,10,15,-36.747
976,41,2,10,16,-36.378
977,41,2,10,17,-35.853
978,41,2,10,18,-35.454
979,41,2,10,19,-35.360
980,41,2,10,20,-35.551
981,41,2,10,21,-35.869
982,41,2,10,22,-36.186
983,41,2,10,23,-36.475
984,41,2,10,24,-36.705
985,42,2,11,1,-36.510
986,42,2,11,2,-35.624
987,42,2,11,3,-34.727
988,42,2,11,4,-34.369
989,42,2,11,5,-34.242
990,42,2,11,6,-34.609
991,42,2,11,7,-35.182
992,42,2,11,8,-35.614
993,42,2,11,9,-35.790
994,42,2,11,10,-35.732
995,42,2,11,11,-35.700
996,42,2,11,12,-35.679
997,42,2,11,13,-35.660
998,42,2,11,14,-35.724
999,42,2,11,15,-36.001
1000,42,2,11,16,-36.187
1001,42,2,11,17,-36.285
1002,42,2,11,18,-36.539
1003,42,2,11,19,-36.864
1004,42,2,11,20,-37.019
1005,42,2,11,21,-37.103
1006,42,2,11,22,-37.406
1007,42,2,11,23,-37.794
1008,42,2,11,24,-38.266
1009,43,2,12,1,-38.653
1010,43,2,12,2,-38.767
1011,43,2,12,3,-38.468
1012,43,2,12,4,-38.053
1013,43,2,12,5,-37.920
1014,43,2,12,6,-38.249
1015,43,2,12,7,-38.945
1016,43,2,12,8,-39.688
1017,43,2,12,9,-40.184
1018,43,2,12,10,-40.606
1019,43,2,12,11,-41.211
1020,43,2,12,12,-41.923
1021,43,2,12,13,-42.539
1022,43,2,12,14,-43.051
1023,43,2,12,15,-43.997
1024,43,2,12,16,-44.166
1025,43,2,12,17,-43.976
1026,43,2,12,18,-43.551
1027,43,2,12,19,-43.471
1028,43,2,12,20,-43.374
1029,43,2,12,21,-43.280
1030,43,2,12,22,-43.666
1031,43,2,12,23,-44.412
1032,43,2,12,24,-44.984
1033,44,2,13,1,-45.401
1034,44,2,13,2,-44.677
1035,44,2,13,3,-43.228
1036,44,2,13,4,-41.817
1037,44,2,13,5,-41.326
1038,44,2,13,6,-42.147
1039,44,2,13,7,-43.666
1040,44,2,13,8,-44.837
1041,44,2,13,9,-45.702
1042,44,2,13,10,-46.193
1043,44,2,13,11,-46.602
1044,44,2,13,12,-46.427
1045,44,2,13,13,-46.230
1046,44,2,13,14,-46.081
1047,44,2,13,15,-45.958
1048,44,2,13,16,-45.714
1049,44,2,13,17,-45.820
1050,44,2,13,18,-46.300
1051,44,2,13,19,-46.639
1052,44,2,13,20,-46.809
1053,44,2,13,21,-46.896
1054,44,2,13,22,-47.300
1055,44,2,13,23,-47.414
1056,44,2,13,24,-46.746
1057,45,2,14,1,-45.381
1058,45,2,14,2,-43.605
1059,45,2,14,3,-42.102
1060,45,2,14,4,-41.319
1061,45,2,14,5,-40.828
1062,45,2,14,6,-41.308
1063,45,2,14,7,-43.014
1064,45,2,14,8,-44.672
1065,45,2,14,9,-45.358
1066,45,2,14,10,-45.753
1067,45,2,14,11,-46.023
1068,45,2,14,12,-46.042
1069,45,2,14,13,-45.942
1070,45,2,14,14,-45.818
1071,45,2,14,15,-45.664
1072,45,2,14,16,-45.492
1073,45,2,14,17,-45.460
1074,45,2,14,18,-45.467
1075,45,2,14,19,-45.324
1076,45,2,14,20,-45.217
1077,45,2,14,21,-45.158
1078,45,2,14,22,-45.020
1079,45,2,14,23,-44.494
1080,45,2,14,24,-44.001
1081,46,2,15,1,-43.532
1082,46,2,15,2,-42.993
1083,46,2,15,3,-42.395
1084,46,2,15,4,-41.452
1085,46,2,15,5,-40.210
1086,46,2,15,6,-38.993
1087,46,2,15,7,-38.118
1088,46,2,15,8,-37.607
1089,46,2,15,9,-37.199
1090,46,2,15,10,-36.840
1091,46,2,15,11,-36.577
1092,46,2,15,12,-36.487
1093,46,2,15,13,-36.448
1094,46,2,15,14,-36.325
1095,46,2,15,15,-35.948
1096,46,2,15,16,-35.407
1097,46,2,15,17,-34.903
1098,46,2,15,18,-34.458
1099,46,2,15,19,-34.048
1100,46,2,15,20,-33.633
1101,46,2,15,21,-33.230
1102,46,2,15,22,-33.174
1103,46,2,15,23,-33.302
1104,46,2,15,24,-33.513
1105,47,2,16,1,-33.691
1106,47,2,16,2,-33.600
1107,47,2,16,3,-33.580
1108,47,2,16,4,-33.181
1109,47,2,16,5,-32.358
1110,47,2,16,6,-31.846
1111,47,2,16,7,-32.332
1112,47,2,16,8,-32.979
1113,47,2,16,9,-32.594
1114,47,2,16,10,-32.370
1115,47,2,16,11,-32.363
1116,47,2,16,12,-32.408
1117,47,2,16,13,-32.534
1118,47,2,16,14,-32.697
1119,47,2,16,15,-32.883
1120,47,2,16,16,-32.766
1121,47,2,16,17,-32.528
1122,47,2,16,18,-32.440
1123,47,2,16,19,-32.344
1124,47,2,16,20,-32.258
1125,47,2,16,21,-32.154
1126,47,2,16,22,-32.039
1127,47,2,16,23,-31.949
1128,47,2,16,24,-31.856
1129,48,2,17,1,-31.552
1130,48,2,17,2,-30.782
1131,48,2,17,3,-29.922
1132,48,2,17,4,-29.190
1133,48,2,17,5,-28.727
1134,48,2,17,6,-28.874
1135,48,2,17,7,-30.133
1136,48,2,17,8,-32.133
1137,48,2,17,9,-33.727
1138,48,2,17,10,-35.067
1139,48,2,17,11,-36.203
1140,48,2,17,12,-36.704
1141,48,2,17,13,-36.514
1142,48,2,17,14,-36.564
1143,48,2,17,15,-36.296
1144,48,2,17,16,-35.609
1145,48,2,17,17,-35.339
1146,48,2,17,18,-35.703
1147,48,2,17,19,-36.200
1148,48,2,17,20,-36.606
1149,48,2,17,21,-37.002
1150,48,2,17,22,-38.136
1151,48,2,17,23,-38.747
1152,48,2,17,24,-38.360
1153,49,2,18,1,-37.096
1154,49,2,18,2,-35.894
1155,49,2,18,3,-35.732
1156,49,2,18,4,-35.213
1157,49,2,18,5,-34.357
1158,49,2,18,6,-33.760
1159,49,2,18,7,-33.783
1160,49,2,18,8,-34.552
1161,49,2,18,9,-34.971
1162,49,2,18,10,-34.994
1163,49,2,18,11,-34.824
1164,49,2,18,12,-34.586
1165,49,2,18,13,-34.346
1166,49,2,18,14,-34.129
1167,49,2,18,15,-33.963
1168,49,2,18,16,-33.909
1169,49,2,18,17,-33.946
1170,49,2,18,18,-34.023
1171,49,2,18,19,-34.072
1172,49,2,18,20,-34.121
1173,49,2,18,21,-34.218
1174,49,2,18,22,-34.381
1175,49,2,18,23,-34.589
1176,49,2,18,24,-34.741
1177,50,2,19,1,-34.264
1178,50,2,19,2,-33.210
1179,50,2,19,3,-32.425
1180,50,2,19,4,-31.655
1181,50,2,19,5,-30.928
1182,50,2,19,6,-30.900
1183,50,2,19,7,-32.195
1184,50,2,19,8,-33.876
1185,50,2,19,9,-35.054
1186,50,2,19,10,-36.045
1187,50,2,19,11,-36.440
1188,50,2,19,12,-36.583
1189,50,2,19,13,-36.180
1190,50,2,19,14,-36.255
1191,50,2,19,15,-36.418
1192,50,2,19,16,-36.506
1193,50,2,19,17,-36.651
1194,50,2,19,18,-36.945
1195,50,2,19,19,-37.306
1196,50,2,19,20,-37.618
1197,50,2,19,21,-37.819
1198,50,2,19,22,-37.924
1199,50,2,19,23,-37.950
1200,50,2,19,24,-37.858
1201,51,2,20,1,-37.163
1202,51,2,20,2,-35.757
1203,51,2,20,3,-33.646
1204,51,2,20,4,-32.745
1205,51,2,20,5,-32.143
1206,51,2,20,6,-31.878
1207,51,2,20,7,-32.415
1208,51,2,20,8,-33.728
1209,51,2,20,9,-34.383
1210,51,2,20,10,-34.394
1211,51,2,20,11,-34.239
1212,51,2,20,12,-34.284
1213,51,2,20,13,-34.515
1214,51,2,20,14,-34.923
1215,51,2,20,15,-35.486
1216,51,2,20,16,-36.269
1217,51,2,20,17,-37.021
1218,51,2,20,18,-37.635
1219,51,2,20,19,-38.115
1220,51,2,20,20,-38.498
1221,51,2,20,21,-38.955
1222,51,2,20,22,-39.512
1223,51,2,20,23,-40.083
1224,51,2,20,24,-40.420
1225,52,2,21,1,-39.644
1226,52,2,21,2,-37.813
1227,52,2,21,3,-36.146
1228,52,2,21,4,-35.299
1229,52,2,21,5,-34.745
1230,52,2,21,6,-34.712
1231,52,2,21,7,-36.015
1232,52,2,21,8,-37.943
1233,52,2,21,9,-39.145
1234,52,2,21,10,-39.607
1235,52,2,21,11,-39.754
1236,52,2,21,12,-39.861
1237,52,2,21,13,-39.895
1238,52,2,21,14,-39.849
1239,52,2,21,15,-39.746
1240,52,2,21,16,-39.656
1241,52,2,21,17,-39.673
1242,52,2,21,18,-39.721
1243,52,2,21,19,-39.714
1244,52,2,21,20,-39.613
1245,52,2,21,21,-39.230
1246,52,2,21,22,-38.535
1247,52,2,21,23,-37.554
1248,52,2,21,24,-36.501
1249,53,2,22,1,-34.933
1250,53,2,22,2,-33.151
1251,53,2,22,3,-31.219
1252,53,2,22,4,-29.938
1253,53,2,22,5,-28.881
1254,53,2,22,6,-28.124
1255,53,2,22,7,-28.003
1256,53,2,22,8,-28.378
1257,53,2,22,9,-28.251
1258,53,2,22,10,-27.488
1259,53,2,22,11,-27.726
1260,53,2,22,12,-28.311
1261,53,2,22,13,-28.816
1262,53,2,22,14,-29.342
1263,53,2,22,15,-30.018
1264,53,2,22,16,-30.804
1265,53,2,22,17,-31.942
1266,53,2,22,18,-33.326
1267,53,2,22,19,-34.473
1268,53,2,22,20,-35.387
1269,53,2,22,21,-35.921
1270,53,2,22,22,-36.692
1271,53,2,22,23,-36.785
1272,53,2,22,24,-36.240
1273,54,2,23,1,-35.321
1274,54,2,23,2,-34.143
1275,54,2,23,3,-33.015
1276,54,2,23,4,-31.799
1277,54,2,23,5,-31.065
1278,54,2,23,6,-30.829
1279,54,2,23,7,-31.772
1280,54,2,23,8,-33.463
1281,54,2,23,9,-34.786
1282,54,2,23,10,-35.495
1283,54,2,23,11,-36.133
1284,54,2,23,12,-36.959
1285,54,2,23,13,-37.661
1286,54,2,23,14,-38.156
1287,54,2,23,15,-38.439
1288,54,2,23,16,-38.472
1289,54,2,23,17,-38.457
1290,54,2,23,18,-38.415
1291,54,2,23,19,-38.339
1292,54,2,23,20,-38.326
1293,54,2,23,21,-38.425
1294,54,2,23,22,-38.701
1295,54,2,23,23,-39.117
1296,54,2,23,24,-39.260
1297,55,2,24,1,-38.309
1298,55,2,24,2,-36.254
1299,55,2,24,3,-34.550
1300,55,2,24,4,-33.732
1301,55,2,24,5,-32.848
1302,55,2,24,6,-32.202
1303,55,2,24,7,-32.348
1304,55,2,24,8,-33.713
1305,55,2,24,9,-34.978
1306,55,2,24,10,-35.795
1307,55,2,24,11,-36.227
1308,55,2,24,12,-36.151
1309,55,2,24,13,-35.277
1310,55,2,24,14,-34.900
1311,55,2,24,15,-34.638
1312,55,2,24,16,-34.368
1313,55,2,24,17,-34.337
1314,55,2,24,18,-34.581
1315,55,2,24,19,-34.949
1316,55,2,24,20,-35.347
1317,55,2,24,21,-35.798
1318,55,2,24,22,-36.028
1319,55,2,24,23,-35.280
1320,55,2,24,24,-33.938
1321,56,2,25,1,-32.244
1322,56,2,25,2,-31.062
1323,56,2,25,3,-30.086
1324,56,2,25,4,-29.124
1325,56,2,25,5,-28.078
1326,56,2,25,6,-27.413
1327,56,2,25,7,-27.353
1328,56,2,25,8,-28.079
1329,56,2,25,9,-28.871
1330,56,2,25,10,-29.235
1331,56,2,25,11,-29.711
1332,56,2,25,12,-30.598
1333,56,2,25,13,-31.661
1334,56,2,25,14,-32.760
1335,56,2,25,15,-33.684
1336,56,2,25,16,-34.372
1337,56,2,25,17,-34.884
1338,56,2,25,18,-35.189
1339,56,2,25,19,-35.340
1340,56,2,25,20,-35.480
1341,56,2,25,21,-35.644
1342,56,2,25,22,-35.845
1343,56,2,25,23,-36.157
1344,56,2,25,24,-36.137
1345,57,2,26,1,-35.535
1346,57,2,26,2,-35.030
1347,57,2,26,3,-34.287
1348,57,2,26,4,-32.833
1349,57,2,26,5,-31.242
1350,57,2,26,6,-30.284
1351,57,2,26,7,-29.824
1352,57,2,26,8,-30.086
1353,57,2,26,9,-30.398
1354,57,2,26,10,-30.006
1355,57,2,26,11,-28.896
1356,57,2,26,12,-27.432
1357,57,2,26,13,-26.176
1358,57,2,26,14,-25.159
1359,57,2,26,15,-24.302
1360,57,2,26,16,-23.768
1361,57,2,26,17,-23.930
1362,57,2,26,18,-24.565
1363,57,2,26,19,-25.284
1364,57,2,26,20,-25.852
1365,57,2,26,21,-26.042
1366,57,2,26,22,-26.224
1367,57,2,26,23,-26.454
1368,57,2,26,24,-26.505
1369,58,2,27,1,-25.877
1370,58,2,27,2,-25.311
1371,58,2,27,3,-25.045
1372,58,2,27,4,-24.607
1373,58,2,27,5,-24.182
1374,58,2,27,6,-24.009
1375,58,2,27,7,-24.265
1376,58,2,27,8,-24.953
1377,58,2,27,9,-25.384
1378,58,2,27,10,-25.727
1379,58,2,27,11,-26.006
1380,58,2,27,12,-26.257
1381,58,2,27,13,-26.471
1382,58,2,27,14,-26.720
1383,58,2,27,15,-27.063
1384,58,2,27,16,-27.386
1385,58,2,27,17,-27.740
1386,58,2,27,18,-28.196
1387,58,2,27,19,-28.688
1388,58,2,27,20,-29.370
1389,58,2,27,21,-30.034
1390,58,2,27,22,-30.608
1391,58,2,27,23,-31.045
1392,58,2,27,24,-30.919
1393,59,2,28,1,-29.512
1394,59,2,28,2,-27.413
1395,59,2,28,3,-26.152
1396,59,2,28,4,-25.109
1397,59,2,28,5,-24.305
1398,59,2,28,6,-24.144
1399,59,2,28,7,-24.549
1400,59,2,28,8,-26.064
1401,59,2,28,9,-27.699
1402,59,2,28,10,-28.566
1403,59,2,28,11,-29.361
1404,59,2,28,12,-30.387
1405,59,2,28,13,-31.254
1406,59,2,28,14,-31.679
1407,59,2,28,15,-31.794
1408,59,2,28,16,-31.780
1409,59,2,28,17,-31.934
1410,59,2,28,18,-32.364
1411,59,2,28,19,-32.918
1412,59,2,28,20,-33.501
1413,59,2,28,21,-34.065
1414,59,2,28,22,-34.886
1415,59,2,28,23,-35.577
1416,59,2,28,24,-35.094
1417,60,3,1,1,-32.782
1418,60,3,1,2,-29.819
1419,60,3,1,3,-28.046
1420,60,3,1,4,-26.799
1421,60,3,1,5,-25.895
1422,60,3,1,6,-25.642
1423,60,3,1,7,-26.786
1424,60,3,1,8,-28.853
1425,60,3,1,9,-30.239
1426,60,3,1,10,-29.857
1427,60,3,1,11,-28.801
1428,60,3,1,12,-28.175
1429,60,3,1,13,-27.937
1430,60,3,1,14,-27.938
1431,60,3,1,15,-28.096
1432,60,3,1,16,-28.303
1433,60,3,1,17,-28.718
1434,60,3,1,18,-29.122
1435,60,3,1,19,-29.375
1436,60,3,1,20,-29.451
1437,60,3,1,21,-29.433
1438,60,3,1,22,-29.443
1439,60,3,1,23,-29.440
1440,60,3,1,24,-29.085
1441,61,3,2,1,-27.891
1442,61,3,2,2,-26.641
1443,61,3,2,3,-25.769
1444,61,3,2,4,-24.713
1445,61,3,2,5,-23.905
1446,61,3,2,6,-23.705
1447,61,3,2,7,-23.863
1448,61,3,2,8,-24.892
1449,61,3,2,9,-26.293
1450,61,3,2,10,-27.110
1451,61,3,2,11,-27.686
1452,61,3,2,12,-28.129
1453,61,3,2,13,-28.417
1454,61,3,2,14,-28.742
1455,61,3,2,15,-29.064
1456,61,3,2,16,-29.239
1457,61,3,2,17,-29.427
1458,61,3,2,18,-29.596
1459,61,3,2,19,-29.721
1460,61,3,2,20,-29.804
1461,61,3,2,21,-29.870
1462,61,3,2,22,-29.963
1463,61,3,2,23,-29.902
1464,61,3,2,24,-28.982
1465,62,3,3,1,-27.051
1466,62,3,3,2,-25.659
1467,62,3,3,3,-24.722
1468,62,3,3,4,-23.771
1469,62,3,3,5,-23.278
1470,62,3,3,6,-22.967
1471,62,3,3,7,-23.123
1472,62,3,3,8,-24.516
1473,62,3,3,9,-26.278
1474,62,3,3,10,-27.595
1475,62,3,3,11,-28.321
1476,62,3,3,12,-28.262
1477,62,3,3,13,-27.964
1478,62,3,3,14,-27.851
1479,62,3,3,15,-27.910
1480,62,3,3,16,-28.001
1481,62,3,3,17,-28.200
1482,62,3,3,18,-28.570
1483,62,3,3,19,-28.956
1484,62,3,3,20,-29.295
1485,62,3,3,21,-29.580
1486,62,3,3,22,-29.937
1487,62,3,3,23,-30.255
1488,62,3,3,24,-29.617
1489,63,3,4,1,-27.564
1490,63,3,4,2,-25.490
1491,63,3,4,3,-24.268
1492,63,3,4,4,-23.105
1493,63,3,4,5,-22.302
1494,63,3,4,6,-21.890
1495,63,3,4,7,-22.156
1496,63,3,4,8,-23.561
1497,63,3,4,9,-25.167
1498,63,3,4,10,-25.962
1499,63,3,4,11,-26.254
1500,63,3,4,12,-26.222
1501,63,3,4,13,-25.975
1502,63,3,4,14,-25.517
1503,63,3,4,15,-24.922
1504,63,3,4,16,-24.528
1505,63,3,4,17,-24.424
1506,63,3,4,18,-24.817
1507,63,3,4,19,-25.015
1508,63,3,4,20,-24.796
1509,63,3,4,21,-24.685
1510,63,3,4,22,-24.703
1511,63,3,4,23,-24.769
1512,63,3,4,24,-24.635
1513,64,3,5,1,-24.077
1514,64,3,5,2,-23.069
1515,64,3,5,3,-21.776
1516,64,3,5,4,-20.764
1517,64,3,5,5,-20.287
1518,64,3,5,6,-20.200
1519,64,3,5,7,-20.631
1520,64,3,5,8,-21.883
1521,64,3,5,9,-23.430
1522,64,3,5,10,-24.128
1523,64,3,5,11,-24.183
1524,64,3,5,12,-23.941
1525,64,3,5,13,-23.583
1526,64,3,5,14,-23.190
1527,64,3,5,15,-22.880
1528,64,3,5,16,-22.721
1529,64,3,5,17,-22.788
1530,64,3,5,18,-22.976
1531,64,3,5,19,-23.100
1532,64,3,5,20,-23.107
1533,64,3,5,21,-23.066
1534,64,3,5,22,-23.046
1535,64,3,5,23,-23.154
1536,64,3,5,24,-22.808
1537,65,3,6,1,-21.559
1538,65,3,6,2,-19.776
1539,65,3,6,3,-18.319
1540,65,3,6,4,-17.354
1541,65,3,6,5,-16.687
1542,65,3,6,6,-16.498
1543,65,3,6,7,-17.344
1544,65,3,6,8,-19.345
1545,65,3,6,9,-21.167
1546,65,3,6,10,-21.517
1547,65,3,6,11,-21.236
1548,65,3,6,12,-21.282
1549,65,3,6,13,-21.541
1550,65,3,6,14,-21.865
1551,65,3,6,15,-22.269
1552,65,3,6,16,-22.585
1553,65,3,6,17,-22.716
1554,65,3,6,18,-22.664
1555,65,3,6,19,-22.310
1556,65,3,6,20,-21.677
1557,65,3,6,21,-20.911
1558,65,3,6,22,-20.228
1559,65,3,6,23,-19.731
1560,65,3,6,24,-19.006
1561,66,3,7,1,-17.678
1562,66,3,7,2,-16.119
1563,66,3,7,3,-14.782
1564,66,3,7,4,-13.774
1565,66,3,7,5,-13.065
1566,66,3,7,6,-12.794
1567,66,3,7,7,-13.384
1568,66,3,7,8,-15.240
1569,66,3,7,9,-17.626
1570,66,3,7,10,-19.261
1571,66,3,7,11,-20.441
1572,66,3,7,12,-21.609
1573,66,3,7,13,-22.581
1574,66,3,7,14,-23.408
1575,66,3,7,15,-24.065
1576,66,3,7,16,-24.481
1577,66,3,7,17,-24.858
1578,66,3,7,18,-23.993
1579,66,3,7,19,-23.651
1580,66,3,7,20,-24.041
1581,66,3,7,21,-24.390
1582,66,3,7,22,-24.748
1583,66,3,7,23,-25.162
1584,66,3,7,24,-24.978
1585,67,3,8,1,-24.049
1586,67,3,8,2,-22.320
1587,67,3,8,3,-20.970
1588,67,3,8,4,-20.118
1589,67,3,8,5,-19.492
1590,67,3,8,6,-19.139
1591,67,3,8,7,-19.100
1592,67,3,8,8,-19.738
1593,67,3,8,9,-20.707
1594,67,3,8,10,-21.372
1595,67,3,8,11,-21.646
1596,67,3,8,12,-21.943
1597,67,3,8,13,-22.255
1598,67,3,8,14,-22.634
1599,67,3,8,15,-23.040
1600,67,3,8,16,-23.372
1601,67,3,8,17,-23.634
1602,67,3,8,18,-23.875
1603,67,3,8,19,-24.179
1604,67,3,8,20,-24.551
1605,67,3,8,21,-25.012
1606,67,3,8,22,-25.446
1607,67,3,8,23,-25.799
1608,67,3,8,24,-25.619
1609,68,3,9,1,-24.590
1610,68,3,9,2,-23.299
1611,68,3,9,3,-21.961
1612,68,3,9,4,-21.113
1613,68,3,9,5,-20.634
1614,68,3,9,6,-20.456
1615,68,3,9,7,-20.544
1616,68,3,9,8,-21.221
1617,68,3,9,9,-22.606
1618,68,3,9,10,-23.644
1619,68,3,9,11,-24.259
1620,68,3,9,12,-24.378
1621,68,3,9,13,-24.295
1622,68,3,9,14,-24.437
1623,68,3,9,15,-24.712
1624,68,3,9,16,-25.175
1625,68,3,9,17,-25.637
1626,68,3,9,18,-26.201
1627,68,3,9,19,-26.790
1628,68,3,9,20,-27.373
1629,68,3,9,21,-27.937
1630,68,3,9,22,-28.664
1631,68,3,9,23,-29.311
1632,68,3,9,24,-28.791
1633,69,3,10,1,-27.518
1634,69,3,10,2,-26.436
1635,69,3,10,3,-25.094
1636,69,3,10,4,-24.338
1637,69,3,10,5,-23.686
1638,69,3,10,6,-23.306
1639,69,3,10,7,-23.194
1640,69,3,10,8,-23.611
1641,69,3,10,9,-24.917
1642,69,3,10,10,-26.069
1643,69,3,10,11,-27.128
1644,69,3,10,12,-27.395
1645,69,3,10,13,-26.789
1646,69,3,10,14,-26.786
1647,69,3,10,15,-26.739
1648,69,3,10,16,-26.612
1649,69,3,10,17,-26.413
1650,69,3,10,18,-26.285
1651,69,3,10,19,-26.353
1652,69,3,10,20,-26.661
1653,69,3,10,21,-27.043
1654,69,3,10,22,-27.867
1655,69,3,10,23,-28.630
1656,69,3,10,24,-28.611
1657,70,3,11,1,-27.392
1658,70,3,11,2,-26.633
1659,70,3,11,3,-25.726
1660,70,3,11,4,-24.878
1661,70,3,11,5,-23.873
1662,70,3,11,6,-23.023
1663,70,3,11,7,-22.611
1664,70,3,11,8,-23.656
1665,70,3,11,9,-25.766
1666,70,3,11,10,-27.391
1667,70,3,11,11,-28.784
1668,70,3,11,12,-29.770
1669,70,3,11,13,-30.482
1670,70,3,11,14,-30.885
1671,70,3,11,15,-30.727
1672,70,3,11,16,-30.641
1673,70,3,11,17,-30.546
1674,70,3,11,18,-30.354
1675,70,3,11,19,-30.174
1676,70,3,11,20,-30.048
1677,70,3,11,21,-29.991
1678,70,3,11,22,-30.170
1679,70,3,11,23,-30.063
1680,70,3,11,24,-28.790
1681,71,3,12,1,-27.533
1682,71,3,12,2,-26.447
1683,71,3,12,3,-25.000
1684,71,3,12,4,-23.790
1685,71,3,12,5,-22.584
1686,71,3,12,6,-21.754
1687,71,3,12,7,-21.470
1688,71,3,12,8,-21.998
1689,71,3,12,9,-23.631
1690,71,3,12,10,-25.166
1691,71,3,12,11,-25.968
1692,71,3,12,12,-26.479
1693,71,3,12,13,-27.104
1694,71,3,12,14,-27.875
1695,71,3,12,15,-28.635
1696,71,3,12,16,-29.363
1697,71,3,12,17,-29.931
1698,71,3,12,18,-30.449
1699,71,3,12,19,-30.319
1700,71,3,12,20,-30.752
1701,71,3,12,21,-31.103
1702,71,3,12,22,-31.417
1703,71,3,12,23,-31.435
1704,71,3,12,24,-30.684
1705,72,3,13,1,-28.542
1706,72,3,13,2,-26.416
1707,72,3,13,3,-24.805
1708,72,3,13,4,-23.534
1709,72,3,13,5,-22.511
1710,72,3,13,6,-21.851
1711,72,3,13,7,-21.470
1712,72,3,13,8,-21.859
1713,72,3,13,9,-23.285
1714,72,3,13,10,-24.459
1715,72,3,13,11,-24.998
1716,72,3,13,12,-25.121
1717,72,3,13,13,-24.917
1718,72,3,13,14,-24.308
1719,72,3,13,15,-23.160
1720,72,3,13,16,-22.729
1721,72,3,13,17,-22.686
1722,72,3,13,18,-22.658
1723,72,3,13,19,-22.377
1724,72,3,13,20,-22.185
1725,72,3,13,21,-22.062
1726,72,3,13,22,-22.110
1727,72,3,13,23,-22.042
1728,72,3,13,24,-21.215
1729,73,3,14,1,-20.221
1730,73,3,14,2,-19.342
1731,73,3,14,3,-18.510
1732,73,3,14,4,-18.049
1733,73,3,14,5,-17.607
1734,73,3,14,6,-17.351
1735,73,3,14,7,-17.349
1736,73,3,14,8,-17.615
1737,73,3,14,9,-18.596
1738,73,3,14,10,-19.725
1739,73,3,14,11,-20.423
1740,73,3,14,12,-20.767
1741,73,3,14,13,-21.016
1742,73,3,14,14,-21.328
1743,73,3,14,15,-21.786
1744,73,3,14,16,-22.258
1745,73,3,14,17,-22.717
1746,73,3,14,18,-23.166
1747,73,3,14,19,-23.563
1748,73,3,14,20,-23.927
1749,73,3,14,21,-24.297
1750,73,3,14,22,-24.713
1751,73,3,14,23,-24.699
1752,73,3,14,24,-24.077
1753,74,3,15,1,-23.554
1754,74,3,15,2,-22.604
1755,74,3,15,3,-21.325
1756,74,3,15,4,-20.549
1757,74,3,15,5,-20
1758,74,3,15,6,-19.734
1759,74,3,15,7,-19.793
1760,74,3,15,8,-20.137
1761,74,3,15,9,-21.484
1762,74,3,15,10,-23.075
1763,74,3,15,11,-24.122
1764,74,3,15,12,-25.343
1765,74,3,15,13,-26.043
1766,74,3,15,14,-26.220
1767,74,3,15,15,-27.054
1768,74,3,15,16,-28.640
1769,74,3,15,17,-29.430
1770,74,3,15,18,-30.305
1771,74,3,15,19,-30.653
1772,74,3,15,20,-30.808
1773,74,3,15,21,-30.822
1774,74,3,15,22,-30.762
1775,74,3,15,23,-30.296
1776,74,3,15,24,-29.436
1777,75,3,16,1,-28.137
1778,75,3,16,2,-26.926
1779,75,3,16,3,-25.993
1780,75,3,16,4,-25.076
1781,75,3,16,5,-24.074
1782,75,3,16,6,-23.614
1783,75,3,16,7,-23.518
1784,75,3,16,8,-23.832
1785,75,3,16,9,-24.794
1786,75,3,16,10,-25.563
1787,75,3,16,11,-26.170
1788,75,3,16,12,-26.690
1789,75,3,16,13,-27.235
1790,75,3,16,14,-27.752
1791,75,3,16,15,-28.689
1792,75,3,16,16,-29.536
1793,75,3,16,17,-30.145
1794,75,3,16,18,-30.604
1795,75,3,16,19,-30.978
1796,75,3,16,20,-31.237
1797,75,3,16,21,-31.423
1798,75,3,16,22,-31.807
1799,75,3,16,23,-32.052
1800,75,3,16,24,-31.804
1801,76,3,17,1,-30.519
1802,76,3,17,2,-28.894
1803,76,3,17,3,-27.816
1804,76,3,17,4,-27.172
1805,76,3,17,5,-26.683
1806,76,3,17,6,-26.458
1807,76,3,17,7,-26.414
1808,76,3,17,8,-26.614
